base_last	incremental_last	all_last	all_std_last	base	incremental	all	all_std	exp_name	dataset	dataroot	result_key	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	hf_model_checkpoint	encoder	num_mlp	shot	fsl_setup	incft	test_batch_size	eval_freq	num_workers	seed	num_seeds	gpu	pet_cls	rank	pet_tuning_start_epoch	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	base_class	way	num_classes	sessions	save_path	size_crops
8.11	15.56	14.52	0.16	[21.42, 18.22, 14.11, 13.01, 11.61, 9.61, 8.61, 8.21, 8.11, 8.11]	[nan, 13.71, 11.54, 15.37, 18.1, 18.52, 16.33, 16.37, 15.63, 15.56]	[18.0, 16.32, 12.4, 17.74, 17.22, 17.03, 14.95, 15.45, 14.79, 14.52]	[0.21, 1.08, 0.22, 1.04, 0.47, 0.41, 0.72, 0.29, 0.19, 0.16]	fgvc_aircraft_baseline	fgvc_aircraft	./data	_baseline	64	0	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-base-patch16-224	vit-b16	1	10	FSCIT	False	100	15	8	2	3	0	None	5	0	500	[]	0	1	-1	1.0	False	True	False	False	10	10	100	10	checkpoint/fgvc_aircraft_baseline	[224, 224]
4.5	12.6	11.56	0.0	[18.32, 13.21, 12.31, 9.31, 6.91, 6.01, 5.41, 4.8, 4.8, 4.5]	[nan, 11.71, 7.95, 12.2, 13.95, 14.58, 13.1, 13.63, 12.71, 12.6]	[17.28, 12.81, 9.4, 14.41, 12.96, 13.15, 11.67, 12.45, 11.83, 11.56]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	fgvc_aircraft_baseline_fscit	fgvc_aircraft	./data	_baseline	64	0	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-large-patch32-224-in21k	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	500	[]	0	1	-1	1.0	False	True	True	False	10	10	100	10	checkpoint/fgvc_aircraft_baseline_fscit	[224, 224]
6.91	15.78	14.6	0.66	[21.62, 16.12, 11.21, 10.91, 9.91, 8.21, 7.21, 7.11, 6.91, 6.91]	[nan, 17.52, 11.39, 14.97, 17.9, 18.38, 16.38, 16.78, 15.94, 15.78]	[18.68, 17.74, 11.33, 16.24, 16.7, 16.68, 14.65, 15.62, 14.93, 14.6]	[0.42, 0.49, 0.96, 2.38, 1.28, 0.99, 0.87, 0.81, 0.77, 0.66]	fgvc_aircraft_baseline_fscit	fgvc_aircraft	./data	_baseline	64	0	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-base-patch16-224	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	500	[]	0	1	-1	1.0	False	True	True	False	10	10	100	10	checkpoint/fgvc_aircraft_baseline_fscit	[224, 224]
9.31	15.83	14.9	0.16	[21.32, 17.62, 14.11, 13.71, 12.91, 10.51, 9.61, 9.31, 9.31, 9.31]	[nan, 14.62, 10.59, 14.93, 18.13, 18.68, 16.65, 16.63, 15.76, 15.83]	[18.6, 16.73, 11.77, 17.41, 17.47, 17.32, 15.24, 15.76, 15.04, 14.9]	[1.54, 1.21, 0.57, 0.71, 0.33, 0.25, 0.09, 0.26, 0.06, 0.16]	fgvc_aircraft_baseline_fscit	fgvc_aircraft	./data	_baseline	64	0	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-base-patch16-224	vit-b16	1	10	FSCIT	False	100	15	8	2	3	0	None	5	0	500	[]	0	1	-1	1.0	False	True	True	False	10	10	100	10	checkpoint/fgvc_aircraft_baseline_fscit	[224, 224]
3.3	16.53	14.97	0.0	[15.62, 13.21, 9.31, 8.11, 4.8, 4.8, 3.6, 3.6, 3.3, 3.3]	[nan, 16.82, 11.24, 14.7, 18.9, 18.66, 16.6, 16.8, 16.27, 16.53]	[14.52, 15.98, 10.6, 16.49, 16.43, 16.35, 14.33, 15.13, 14.83, 14.97]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	fgvc_aircraft_baseline_fscit	fgvc_aircraft	./data	_baseline	64	0	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-large-patch16-224-in21k	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	500	[]	0	1	-1	1.0	False	True	True	False	10	10	100	10	checkpoint/fgvc_aircraft_baseline_fscit	[224, 224]
3.3	16.53	14.97	0.0	[15.62, 13.21, 9.31, 8.11, 4.8, 4.8, 3.6, 3.6, 3.3, 3.3]	[nan, 16.82, 11.24, 14.7, 18.9, 18.66, 16.6, 16.8, 16.27, 16.53]	[14.52, 15.98, 10.6, 16.49, 16.43, 16.35, 14.33, 15.13, 14.83, 14.97]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	fgvc_aircraft_baseline_fscit	fgvc_aircraft	./data	_baseline	64	0	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-large-patch16-224-in21k	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	500	[]	0	1	-1	1.0	False	True	True	False	10	10	100	10	checkpoint/fgvc_aircraft_baseline_fscit	[224, 224]
6.01	16.87	15.47	0.0	[17.42, 12.01, 9.61, 9.01, 8.41, 7.81, 6.31, 6.01, 6.01, 6.01]	[nan, 14.41, 10.49, 15.2, 17.1, 17.76, 16.35, 16.93, 16.12, 16.87]	[14.5, 14.41, 10.2, 16.77, 15.48, 16.1, 14.5, 15.45, 15.0, 15.47]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	fgvc_aircraft_baseline_fscit	fgvc_aircraft	./data	_baseline	64	0	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-huge-patch14-224-in21k	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	500	[]	0	1	-1	1.0	False	True	True	False	10	10	100	10	checkpoint/fgvc_aircraft_baseline_fscit	[224, 224]
4.5	12.6	11.56	0.0	[18.32, 13.21, 12.31, 9.31, 6.91, 6.01, 5.41, 4.8, 4.8, 4.5]	[nan, 11.71, 7.95, 12.2, 13.95, 14.58, 13.1, 13.63, 12.71, 12.6]	[17.28, 12.81, 9.4, 14.41, 12.96, 13.15, 11.67, 12.45, 11.83, 11.56]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	fgvc_aircraft_baseline_fscit	fgvc_aircraft	./data	_baseline	64	0	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-large-patch32-224-in21k	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	500	[]	0	1	-1	1.0	False	True	True	False	10	10	100	10	checkpoint/fgvc_aircraft_baseline_fscit	[224, 224]
7.01	20.86	19.13	0.57	[17.62, 14.61, 11.71, 10.51, 9.21, 9.11, 7.71, 7.21, 7.01, 7.01]	[nan, 20.52, 13.09, 17.83, 22.51, 21.68, 20.78, 21.6, 20.85, 20.86]	[15.51, 19.12, 12.63, 19.59, 20.3, 19.58, 18.75, 19.76, 19.31, 19.13]	[1.25, 0.38, 0.77, 0.38, 0.77, 0.65, 0.89, 0.79, 0.48, 0.57]	fgvc_aircraft_baseline_fscit	fgvc_aircraft	./data	_baseline	64	0	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-large-patch16-384	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	500	[]	0	1	-1	1.0	False	True	True	False	10	10	100	10	checkpoint/fgvc_aircraft_baseline_fscit	[384, 384]
