base_last	incremental_last	all_last	all_std_last	base	incremental	all	all_std	exp_name	dataset	dataroot	result_key	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	hf_model_checkpoint	encoder	num_mlp	shot	fsl_setup	incft	test_batch_size	eval_freq	num_workers	seed	num_seeds	pet_cls	rank	pet_tuning_start_epoch	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	base_class	way	num_classes	sessions	save_path	size_crops
41.44	50.83	49.78	0.01	[79.3, 77.56, 73.41, 58.65, 55.07, 52.47, 47.57, 45.59, 41.44]	[nan, 77.57, 70.38, 66.35, 59.77, 55.1, 52.42, 52.63, 50.83]	[80.04, 79.0, 71.41, 64.39, 58.82, 54.75, 51.76, 51.74, 49.78]	[0.12, 0.25, 0.05, 0.07, 0.03, 0.02, 0.02, 0.01, 0.01]	resisc45_baseline_linear_fscit	resisc45	./data	baseline_linear	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-base-patch16-224-in21k	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	100	[]	0	1	-1	1.0	False	False	True	False	5	5	45	9	checkpoint/resisc45_baseline_linear_fscit	[224, 224]
43.14	50.67	49.83	0.0	[77.93, 76.38, 72.7, 59.12, 55.3, 52.9, 48.94, 47.24, 43.14]	[nan, 74.61, 69.28, 65.63, 59.3, 54.74, 52.14, 52.36, 50.67]	[78.84, 77.07, 70.43, 63.98, 58.49, 54.53, 51.73, 51.71, 49.83]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	resisc45_baseline_linear_fscit	resisc45	./data	baseline_linear	64	10	0.0001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-base-patch16-224-in21k	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	100	[]	0	1	-1	1.0	False	False	True	False	5	5	45	9	checkpoint/resisc45_baseline_linear_fscit	[224, 224]
42.86	50.7	49.82	0.02	[78.22, 76.66, 72.84, 59.07, 55.4, 52.99, 48.94, 47.24, 42.86]	[nan, 74.65, 69.3, 65.66, 59.31, 54.72, 52.15, 52.39, 50.7]	[79.09, 77.22, 70.5, 64.0, 58.52, 54.53, 51.74, 51.74, 49.82]	[0.0, 0.08, 0.06, 0.03, 0.04, 0.03, 0.02, 0.02, 0.02]	resisc45_baseline_linear_fscit	resisc45	./data	baseline_linear	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-base-patch16-224-in21k	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	100	[]	0	1	-1	1.0	False	False	True	False	5	5	45	9	checkpoint/resisc45_baseline_linear_fscit	[224, 224]
47.57	55.07	54.23	0.88	[82.79, 82.32, 79.25, 58.84, 58.18, 56.48, 49.36, 49.18, 47.57]	[nan, 81.73, 74.34, 70.16, 64.07, 59.78, 57.32, 57.42, 55.07]	[84.79, 83.18, 76.0, 67.54, 62.98, 59.42, 56.25, 56.43, 54.23]	[1.01, 0.9, 0.6, 1.22, 1.0, 0.34, 0.54, 0.86, 0.88]	resisc45_baseline_linear_fscit	resisc45	./data	baseline_linear	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-large-patch16-384	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	100	[]	0	1	-1	1.0	False	False	True	False	5	5	45	9	checkpoint/resisc45_baseline_linear_fscit	[384, 384]
46.91	55.24	54.3	0.7	[83.07, 82.37, 79.4, 58.13, 57.14, 55.87, 48.85, 48.61, 46.91]	[nan, 81.68, 73.84, 70.16, 63.39, 59.49, 57.21, 57.45, 55.24]	[85.04, 83.18, 75.71, 67.18, 62.17, 59.03, 56.09, 56.36, 54.3]	[0.85, 0.39, 0.27, 0.82, 0.64, 0.73, 0.47, 0.65, 0.7]	resisc45_baseline_linear_fscit	resisc45	./data	baseline_linear	64	10	0.0001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-large-patch16-384	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	100	[]	0	1	-1	1.0	False	False	True	False	5	5	45	9	checkpoint/resisc45_baseline_linear_fscit	[384, 384]
45.21	55.18	54.06	0.74	[84.87, 83.97, 80.01, 55.82, 55.07, 53.61, 46.96, 46.58, 45.21]	[nan, 85.56, 75.47, 71.1, 63.97, 59.58, 57.15, 57.35, 55.18]	[86.62, 85.73, 77.0, 67.28, 62.19, 58.65, 55.72, 56.01, 54.06]	[0.54, 0.11, 0.23, 0.22, 0.09, 0.71, 0.91, 0.92, 0.74]	resisc45_baseline_linear_fscit	resisc45	./data	baseline_linear	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	google/vit-large-patch16-384	vit-b16	1	10	FSCIT	False	100	15	8	2	3	None	5	0	100	[]	0	1	-1	1.0	False	False	True	False	5	5	45	9	checkpoint/resisc45_baseline_linear_fscit	[384, 384]
